date,value
2020-12-07,1518.384
2020-12-06,1884.658
2020-12-05,1884.658
2020-12-04,1884.658
2020-12-03,1884.658
2020-12-02,1884.658
2020-12-01,1884.658
2020-11-30,1884.658
2020-11-29,1884.658
2020-11-28,1884.658
2020-11-27,1884.658
2020-11-26,1884.658
2020-11-25,1884.658
2020-11-24,1884.658
2020-11-23,1884.658
2020-11-22,1884.658
2020-11-21,1884.658
2020-11-20,1884.658
2020-11-19,1884.658
2020-11-18,1884.658
2020-11-17,1884.658
2020-11-16,1884.658
2020-11-15,1884.658
2020-11-14,1884.658
2020-11-13,1884.658
2020-11-12,1884.658
2020-11-11,1884.658
2020-11-10,1884.658
2020-11-09,1884.658
2020-11-08,1884.658
2020-11-07,1884.658
2020-11-06,1873.68
2020-11-05,1884.658
2020-11-04,1884.658
2020-11-03,1884.658
2020-11-02,1884.658
2020-11-01,1963.187
2020-10-31,1884.658
2020-10-30,1884.658
2020-10-29,1884.658
2020-10-28,1884.658
2020-10-27,1884.658
2020-10-26,1884.658
2020-10-25,1884.658
2020-10-24,1884.658
2020-10-23,1884.658
2020-10-22,1884.658
2020-10-21,1884.658
2020-10-20,1884.658
2020-10-19,1889.658
2020-10-18,1741.232
2020-10-17,1889.658
2020-10-16,1626.537
2020-10-15,1889.658
2020-10-14,1889.658
2020-10-13,1889.658
2020-10-12,1889.658
2020-10-11,1889.658
2020-10-10,1889.658
2020-10-09,1889.658
2020-10-08,1889.658
2020-10-07,1889.658
2020-10-06,1889.658
2020-10-05,1889.658
2020-10-04,1889.658
2020-10-03,1889.658
2020-10-02,1889.658
2020-10-01,1889.658
2020-09-30,1889.658
2020-09-29,1854.478
2020-09-28,1889.658
2020-09-27,1889.658
2020-09-26,1889.658
2020-09-25,1889.658
2020-09-24,1889.658
2020-09-23,1889.658
2020-09-22,1889.658
2020-09-21,1889.658
2020-09-20,1889.658
2020-09-19,1889.658
2020-09-18,1889.658
2020-09-17,1889.658
2020-09-16,1889.658
2020-09-15,1889.658
2020-09-14,1893.288
2020-09-13,1893.288
2020-09-12,1893.288
2020-09-11,1893.288
2020-09-10,1893.288
2020-09-09,1893.288
2020-09-08,1893.288
2020-09-07,1893.288
2020-09-06,1893.288
2020-09-05,1893.288
2020-09-04,1893.288
2020-09-03,1893.288
2020-09-02,1893.288
2020-09-01,1893.288
2020-08-31,1893.288
2020-08-30,1893.288
2020-08-29,1893.288
2020-08-28,1893.288
2020-08-27,1893.288
2020-08-26,1893.288
2020-08-25,1893.288
2020-08-24,1893.288
2020-08-23,1893.288
2020-08-22,1893.288
2020-08-21,1893.288
2020-08-20,1893.288
2020-08-19,1893.288
2020-08-18,1893.288
2020-08-17,1893.288
2020-08-16,1893.288
2020-08-15,1893.288
2020-08-14,1893.288
2020-08-13,1893.288
2020-08-12,1814.4
2020-08-11,1893.288
2020-08-10,1893.288
2020-08-09,1893.288
2020-08-08,1893.288
2020-08-07,1972.176
2020-08-06,1893.288
2020-08-05,1893.288
2020-08-04,1903.268
2020-08-03,1903.268
2020-08-02,1903.268
2020-08-01,1903.268
2020-07-31,1903.268
2020-07-30,1903.268
2020-07-29,1903.268
2020-07-28,1903.268
2020-07-27,1903.268
2020-07-26,1903.268
2020-07-25,1903.268
2020-07-24,1903.268
2020-07-23,1903.268
2020-07-22,1903.268
2020-07-21,1903.268
2020-07-20,1903.268
2020-07-19,1903.268
2020-07-18,1903.268
2020-07-17,1903.268
2020-07-16,1903.268
2020-07-15,1903.268
2020-07-14,1904.178
2020-07-13,1904.178
2020-07-12,1904.178
2020-07-11,1904.178
2020-07-10,1904.178
2020-07-09,1907.808
2020-07-08,1907.808
2020-07-07,1907.808
2020-07-06,1907.808
2020-07-05,1907.808
2020-07-04,1907.808
2020-07-03,1907.808
2020-07-02,1907.808
2020-07-01,1820.219
2020-06-30,1907.808
2020-06-29,1907.808
2020-06-28,1914.158
2020-06-27,1914.158
2020-06-26,1914.158
2020-06-25,1914.158
2020-06-24,1914.158
2020-06-23,1914.158
2020-06-22,1914.158
2020-06-21,1914.158
2020-06-20,1914.158
2020-06-19,1914.158
2020-06-18,1914.158
2020-06-17,1914.158
2020-06-16,1914.158
2020-06-15,1914.158
2020-06-14,1796.637
2020-06-13,1914.158
2020-06-12,1914.158
2020-06-11,1914.158
2020-06-10,1914.158
2020-06-09,1914.158
2020-06-08,1914.158
2020-06-07,1914.158
2020-06-06,1914.158
2020-06-05,1914.158
2020-06-04,1914.158
2020-06-03,1914.158
2020-06-02,1914.158
2020-06-01,1914.158
2020-05-31,1914.158
2020-05-30,1914.158
2020-05-29,1914.158
2020-05-28,1914.158
2020-05-27,1914.158
2020-05-26,1914.158
2020-05-25,1914.158
2020-05-24,1914.158
2020-05-23,1914.158
2020-05-22,1914.158
2020-05-21,1908.611
2020-05-20,1914.158
2020-05-19,1914.158
2020-05-18,1914.158
2020-05-17,1914.158
2020-05-16,1914.158
2020-05-15,1914.158
2020-05-14,1914.158
2020-05-13,1914.158
2020-05-12,1914.158
2020-05-11,1914.158
2020-05-10,1914.158
2020-05-09,1914.158
2020-05-08,1914.158
2020-05-07,1914.158
